GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
1,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,4,51,26,0
0,1,1,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,1,0,1.0,13,26,1,0
1,1,1,2,202500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,40,34,6,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,21,30,3,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,27,30,3,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,5,30,3,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,18,30,3,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,26,30,3,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,41,30,3,0
1,0,1,0,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,2.0,7,49,10,0
0,1,1,0,468000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,57,41,9,0
0,1,1,0,468000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,41,41,9,0
1,1,1,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,1,1.0,16,53,4,0
1,1,1,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,1,1.0,24,53,4,0
0,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,6,34,1,0
0,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,27,34,1,0
0,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,29,34,1,0
0,1,1,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,35,44,5,0
0,1,1,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,35,44,5,0
0,1,1,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,48,44,5,0
0,1,1,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,32,44,5,0
1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,26,27,2,0
1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,51,27,2,0
1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,51,27,2,0
1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,45,27,2,0
1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,38,27,2,0
1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,35,27,2,0
1,1,1,0,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,42,45,23,1
1,1,1,0,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,19,45,23,1
1,1,1,0,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,42,45,23,0
1,1,1,0,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,18,45,23,0
1,1,1,0,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,16,45,23,0
0,1,1,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,57,54,3,0
0,1,1,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,25,54,3,0
1,0,1,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,50,54,6,0
1,0,1,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,25,54,6,0
1,0,1,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,38,54,6,0
1,0,0,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,17,54,4,0
1,0,0,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,46,54,4,0
1,0,0,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,27,54,4,0
1,0,0,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,16,54,4,0
0,1,0,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,14,33,13,0
0,1,0,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,14,33,13,0
0,1,0,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,35,33,13,0
0,1,0,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,3,33,13,0
0,1,0,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,19,33,13,0
1,0,1,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,0,3.0,5,41,0,0
1,0,1,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,0,3.0,50,41,0,0
0,0,1,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,4.0,32,42,0,0
0,1,1,0,261000.0,Working,Higher education,Single / not married,With parents,0,0,0,1.0,13,22,1,0
0,1,1,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2.0,47,48,6,0
0,1,1,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2.0,52,48,6,0
0,1,1,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2.0,12,48,6,0
0,1,1,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2.0,34,48,6,0
0,1,1,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2.0,58,48,6,0
0,1,1,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2.0,49,48,6,0
1,0,1,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,28,27,7,0
1,0,1,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,42,27,7,0
1,0,1,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,15,27,7,0
1,0,1,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,42,27,7,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,30,52,7,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,33,52,7,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,38,52,7,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,4,52,7,0
0,0,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,44,46,1,0
0,0,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,46,46,1,0
0,0,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,44,46,1,0
0,0,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,46,46,1,0
0,1,1,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,22,50,3,0
0,1,1,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,38,27,5,0
0,1,1,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,0,27,5,0
0,1,1,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,11,27,5,0
0,1,1,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,7,27,5,0
0,1,1,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2.0,4,27,5,0
0,1,1,1,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3.0,35,24,2,0
0,1,1,1,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3.0,10,24,2,0
0,1,1,1,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3.0,19,24,2,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,49,35,9,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,29,35,9,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,46,35,9,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,3,35,9,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,23,35,9,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,11,35,9,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,46,35,9,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,26,35,9,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,35,35,9,0
1,1,0,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,44,35,9,0
0,1,1,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,3.0,32,33,2,0
0,1,1,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,3.0,27,33,2,0
0,1,1,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,3.0,51,33,2,0
0,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,34,37,19,0
0,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,10,37,19,0
0,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,42,37,19,0
0,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,34,37,19,0
0,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,7,37,19,0
0,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3.0,55,37,19,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,59,44,3,1
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,59,44,3,1
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,6,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,30,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,57,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,57,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,22,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,7,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,6,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,6,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,2,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,57,44,3,0
0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3.0,4,44,3,0
0,1,0,0,180000.0,Commercial associate,Incomplete higher,Single / not married,With parents,0,0,0,1.0,27,26,1,0
0,1,0,0,180000.0,Commercial associate,Incomplete higher,Single / not married,With parents,0,0,0,1.0,5,26,1,0
0,1,0,0,180000.0,Commercial associate,Incomplete higher,Single / not married,With parents,0,0,0,1.0,9,26,1,0
0,1,1,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1.0,12,44,4,0
1,0,1,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2.0,17,47,6,0
0,1,0,0,112500.0,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,2.0,5,23,1,0
0,1,0,0,112500.0,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,2.0,2,23,1,0
0,1,0,0,112500.0,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,2.0,10,23,1,0
0,1,0,0,112500.0,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,2.0,3,23,1,0
0,1,1,2,225000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,3.0,6,48,2,0
1,0,1,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,26,53,14,0
1,0,1,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,41,53,14,0
1,0,1,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,28,53,14,0
0,0,1,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,3.0,11,34,3,0
0,0,1,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,3.0,57,34,3,0
0,0,1,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,3.0,15,34,3,0
0,0,1,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,3.0,37,34,3,0
0,0,1,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,3.0,52,34,3,0
0,0,1,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,3.0,10,34,3,0
1,0,1,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,54,61,21,0
1,0,1,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,43,61,21,0
1,0,1,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,54,61,21,0
1,0,1,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,37,61,21,0
1,0,1,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,34,61,21,0
1,0,1,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,34,61,21,0
1,0,1,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,7,61,21,0
1,0,1,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,2.0,7,61,21,0
0,1,1,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,3.0,11,46,9,0
0,1,1,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,3.0,35,46,9,0
0,1,1,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,3.0,36,46,9,0
0,1,1,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,3.0,36,46,9,0
0,1,1,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,3.0,7,46,9,0
0,0,1,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,6,35,7,0
0,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2.0,25,29,4,0
0,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2.0,23,29,4,0
0,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2.0,32,29,4,0
0,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2.0,18,29,4,0
0,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2.0,23,29,4,0
0,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2.0,27,29,4,0
0,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2.0,39,29,4,0
0,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2.0,29,29,4,0
0,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2.0,32,29,4,0
1,0,1,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,1.0,53,52,1,1
1,0,1,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,1.0,25,52,1,1
0,0,1,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3.0,17,46,14,0
0,0,1,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3.0,34,46,14,0
0,0,1,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3.0,60,46,14,0
0,0,1,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3.0,7,46,14,0
0,0,1,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3.0,28,46,14,0
0,1,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,25,36,3,0
0,1,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,33,36,3,0
0,1,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,21,36,3,0
1,0,1,2,76500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,20,31,2,0
1,0,1,2,76500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,29,31,2,0
1,0,1,2,76500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,4,31,2,0
1,0,1,2,76500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,23,31,2,0
0,1,0,2,166500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,16,34,3,0
0,1,0,2,166500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,21,34,3,0
0,1,0,2,166500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,3,34,3,0
0,1,0,2,166500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,17,34,3,0
0,1,0,2,166500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,10,34,3,0
0,1,0,2,166500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,14,34,3,0
0,1,0,2,166500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4.0,29,34,3,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2.0,51,44,19,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2.0,17,44,19,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2.0,51,44,19,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2.0,13,44,19,0
1,0,1,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2.0,55,44,19,0
